grade_ENG,grade_MTH,grade_PHY,grade_CHM,grade_BIO,grade_ECO,grade_GEO,grade_GOV,grade_HIS,grade_LIT,grade_ACC,grade_COM,grade_ARA,grade_ISL,utme_ENG,utme_MTH,utme_PHY,utme_CHM,utme_BIO,utme_ECO,utme_GEO,utme_GOV,utme_HIS,utme_LIT,utme_ACC,utme_COM,utme_ARA,utme_ISL,strength_ENG,strength_MTH,strength_PHY,strength_CHM,strength_BIO,strength_ECO,strength_GEO,strength_GOV,strength_HIS,strength_LIT,strength_ACC,strength_COM,strength_ARA,strength_ISL,weakness_ENG,weakness_MTH,weakness_PHY,weakness_CHM,weakness_BIO,weakness_ECO,weakness_GEO,weakness_GOV,weakness_HIS,weakness_LIT,weakness_ACC,weakness_COM,weakness_ARA,weakness_ISL,career_interest,work_environment,aptitude,label
C5,C5,D7,C4,C6,NONE,NONE,NONE,NONE,B3,A1,C4,NONE,NONE,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Health & Life Sciences,Health & Life Sciences,5,Biological Sciences
B2,C6,NONE,C6,NONE,C6,NONE,C5,B3,NONE,D7,NONE,C4,NONE,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Arts & Humanities,Business & Management,4,Political Science
C4,C4,B2,B2,NONE,C6,B3,NONE,NONE,A1,D7,NONE,NONE,NONE,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Agriculture & Environmental Science,Sciences & Mathematics,5,Statistics
A1,A1,C5,C4,NONE,NONE,NONE,B2,NONE,D7,NONE,B2,NONE,A1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Business & Management,Public Service & Social Science,5,Computer Science
C6,C4,NONE,NONE,NONE,B2,D7,B2,NONE,C4,C4,E8,NONE,NONE,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Sciences & Mathematics,Agriculture & Environmental Science,4,Public Administration
C4,C5,NONE,B3,NONE,NONE,B3,B3,C6,C5,NONE,NONE,NONE,A1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Arts & Humanities,Health & Life Sciences,5,Mass Communication
B2,C6,NONE,C5,NONE,A1,C6,C4,NONE,B2,NONE,NONE,NONE,C5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Law & Legal Studies,Agriculture & Environmental Science,2,Geography
C4,A1,C4,C4,C6,NONE,NONE,C5,C4,NONE,NONE,NONE,NONE,B3,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Engineering & Computing,Education & Teaching,5,Education and Biology
B3,A1,NONE,NONE,NONE,C4,NONE,C4,NONE,B3,B3,E8,NONE,B3,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Public Service & Social Science,Public Service & Social Science,5,Islamic Law (Sharia)
C4,D7,E8,NONE,NONE,NONE,C4,C4,NONE,B2,NONE,C4,NONE,B3,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Arts & Humanities,Sciences & Mathematics,4,Islamic Law (Sharia)
C4,C6,NONE,NONE,NONE,B2,C6,C4,NONE,NONE,B3,NONE,E8,F9,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Arts & Humanities,Arts & Humanities,4,Geography
C4,B3,NONE,NONE,NONE,B3,NONE,C6,C6,B3,B3,NONE,C6,NONE,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Business & Management,Business & Management,5,Public Administration
B2,C4,B3,C4,NONE,A1,NONE,NONE,C6,NONE,D7,NONE,NONE,B3,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Business & Management,Education & Teaching,4,Statistics
C4,C4,NONE,C5,C4,D7,NONE,C4,NONE,C5,B3,NONE,NONE,NONE,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Law & Legal Studies,Agriculture & Environmental Science,4,Agriculture
B2,C5,B2,C4,NONE,NONE,D7,NONE,NONE,NONE,F9,NONE,E8,D7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Education & Teaching,Education & Teaching,4,Education and Mathematics
C6,A1,D7,NONE,B3,C4,C4,NONE,NONE,B2,NONE,A1,NONE,NONE,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Sciences & Mathematics,Agriculture & Environmental Science,4,Social Work
B2,C4,NONE,C6,NONE,C6,NONE,B2,NONE,NONE,A1,C5,NONE,D7,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Education & Teaching,Public Service & Social Science,1,Accounting
B3,D7,NONE,F9,NONE,C5,NONE,C4,C4,NONE,NONE,B3,C6,NONE,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Arts & Humanities,Public Service & Social Science,3,Psychology
C4,C6,NONE,NONE,C4,NONE,C5,B3,A1,NONE,NONE,B2,NONE,A1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Engineering & Computing,Public Service & Social Science,1,International Relations
C5,A1,NONE,NONE,NONE,NONE,NONE,C4,A1,C4,C4,B2,C4,NONE,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Arts & Humanities,Education & Teaching,3,Mass Communication
B3,C4,B2,NONE,F9,A1,B3,B3,NONE,B2,NONE,NONE,NONE,NONE,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Arts & Humanities,Business & Management,3,Economics
C5,C5,NONE,NONE,A1,D7,NONE,B3,NONE,C5,C5,NONE,NONE,C4,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Engineering & Computing,Business & Management,2,Islamic Law (Sharia)
B2,D7,NONE,NONE,NONE,B3,NONE,B3,C6,B3,NONE,C6,A1,NONE,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Engineering & Computing,Law & Legal Studies,3,Common Law
B3,A1,NONE,NONE,B3,NONE,NONE,B2,B3,C4,NONE,B2,NONE,C4,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Business & Management,Business & Management,5,Mass Communication
C4,C4,C4,C4,B3,C4,NONE,NONE,NONE,B3,NONE,NONE,NONE,D7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Public Service & Social Science,Health & Life Sciences,4,Computer Science
C6,B3,B3,C6,B3,NONE,C6,NONE,NONE,NONE,NONE,A1,NONE,E8,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Agriculture & Environmental Science,Engineering & Computing,5,Physics
B3,C4,NONE,A1,NONE,C4,NONE,NONE,C6,B3,A1,D7,NONE,NONE,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Engineering & Computing,Public Service & Social Science,2,Statistics
B3,F9,NONE,C6,NONE,B2,NONE,A1,D7,C4,NONE,NONE,C4,NONE,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Agriculture & Environmental Science,Agriculture & Environmental Science,2,Common Law
A1,C5,C5,C6,NONE,B3,NONE,C5,NONE,F9,NONE,A1,NONE,NONE,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Engineering & Computing,Agriculture & Environmental Science,2,Industrial Mathematics
C4,C5,C4,C6,D7,NONE,B3,NONE,NONE,C4,NONE,E8,NONE,NONE,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Engineering & Computing,Education & Teaching,4,Architecture
B3,B2,A1,B2,B2,NONE,NONE,NONE,C6,E8,NONE,NONE,C4,NONE,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Health & Life Sciences,Arts & Humanities,2,Radiography
C4,C5,C4,C5,C6,C5,NONE,A1,C4,NONE,NONE,NONE,NONE,NONE,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Arts & Humanities,Arts & Humanities,3,Political Science
C6,A1,NONE,NONE,NONE,NONE,A1,C5,NONE,C6,B2,NONE,C6,C4,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Health & Life Sciences,Public Service & Social Science,4,Islamic Law (Sharia)
C6,C4,NONE,D7,NONE,C4,D7,B2,NONE,B2,F9,NONE,NONE,NONE,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Education & Teaching,Agriculture & Environmental Science,5,Law
C4,C6,NONE,C6,NONE,NONE,C5,B3,B2,NONE,NONE,C4,NONE,F9,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Law & Legal Studies,Health & Life Sciences,3,International Relations
B2,C6,NONE,B2,A1,NONE,B3,C6,NONE,NONE,NONE,C4,NONE,E8,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Health & Life Sciences,Public Service & Social Science,4,Biological Sciences
C4,A1,C5,A1,NONE,NONE,F9,NONE,C4,NONE,NONE,C6,E8,NONE,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Public Service & Social Science,Education & Teaching,4,Education and Mathematics
B3,B3,NONE,B2,C5,NONE,NONE,B3,NONE,C4,F9,NONE,NONE,D7,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Business & Management,Arts & Humanities,4,Education and Biology
C5,C4,NONE,A1,D7,NONE,B3,B2,A1,E8,NONE,NONE,NONE,NONE,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Law & Legal Studies,Health & Life Sciences,4,International Relations
B2,C5,NONE,D7,NONE,A1,NONE,C5,C5,B2,NONE,C6,NONE,NONE,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Public Service & Social Science,Education & Teaching,3,Political Science
C5,B2,NONE,NONE,NONE,NONE,C4,C4,B2,D7,NONE,A1,NONE,F9,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Sciences & Mathematics,Public Service & Social Science,1,International Relations
B2,B3,C4,C5,NONE,B2,B3,NONE,C5,B2,NONE,NONE,NONE,NONE,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Law & Legal Studies,Arts & Humanities,5,Social Work
C5,C5,B2,B3,NONE,NONE,NONE,B2,NONE,C4,NONE,NONE,C6,C4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Engineering & Computing,Agriculture & Environmental Science,2,Civil Engineering
B3,B3,NONE,B2,C4,NONE,B3,NONE,NONE,C4,NONE,NONE,C5,C4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Agriculture & Environmental Science,Health & Life Sciences,4,Agriculture
B2,B3,NONE,NONE,NONE,C6,D7,C5,F9,NONE,B2,E8,NONE,NONE,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Engineering & Computing,Health & Life Sciences,2,Public Administration
C4,B2,NONE,NONE,B3,B2,NONE,A1,A1,C4,NONE,F9,NONE,NONE,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Agriculture & Environmental Science,Public Service & Social Science,4,Education and English Language
A1,C4,B3,C4,NONE,A1,NONE,NONE,NONE,B3,NONE,E8,F9,NONE,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Public Service & Social Science,Sciences & Mathematics,5,Chemical Engineering
C5,C4,NONE,D7,E8,NONE,C6,B3,B2,NONE,NONE,NONE,C5,NONE,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Education & Teaching,Agriculture & Environmental Science,5,International Relations
B3,C5,C6,C5,NONE,B3,NONE,NONE,A1,NONE,D7,NONE,C5,NONE,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Arts & Humanities,Education & Teaching,2,Statistics
C4,A1,NONE,NONE,NONE,NONE,NONE,C5,A1,C5,F9,NONE,B3,C5,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Law & Legal Studies,Law & Legal Studies,2,Islamic Law (Sharia)
B3,B2,C4,NONE,NONE,C6,NONE,C5,D7,NONE,C6,A1,NONE,NONE,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Law & Legal Studies,Public Service & Social Science,3,Accounting
B3,B3,NONE,C6,A1,D7,C5,NONE,NONE,NONE,B2,E8,NONE,NONE,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Sciences & Mathematics,Agriculture & Environmental Science,3,Agriculture
B2,C6,B3,C5,C5,NONE,NONE,NONE,E8,NONE,C4,C5,NONE,NONE,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Public Service & Social Science,Sciences & Mathematics,3,Chemistry
A1,C5,C5,B2,NONE,C4,NONE,NONE,D7,F9,NONE,NONE,NONE,D7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Education & Teaching,Sciences & Mathematics,2,Industrial Mathematics
B2,C5,NONE,NONE,NONE,C4,A1,C5,B3,B3,NONE,NONE,A1,NONE,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Agriculture & Environmental Science,Agriculture & Environmental Science,3,Political Science
C4,A1,NONE,D7,NONE,C4,NONE,B3,NONE,B3,A1,C6,NONE,NONE,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Public Service & Social Science,Business & Management,3,Accounting
C4,C6,C4,C5,NONE,NONE,B2,B2,NONE,NONE,D7,NONE,C6,NONE,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Sciences & Mathematics,Agriculture & Environmental Science,4,Architecture
B3,C4,F9,A1,NONE,A1,B2,NONE,NONE,B3,A1,NONE,NONE,NONE,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Sciences & Mathematics,Law & Legal Studies,5,Statistics
C5,C4,C5,NONE,NONE,NONE,D7,B2,NONE,B2,NONE,NONE,B2,A1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Engineering & Computing,Health & Life Sciences,1,Islamic Law (Sharia)
C6,C4,NONE,NONE,B2,B3,C4,C4,A1,NONE,NONE,NONE,F9,NONE,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Agriculture & Environmental Science,Law & Legal Studies,1,International Relations
B3,B3,C5,NONE,NONE,C4,A1,NONE,NONE,B3,NONE,NONE,B2,F9,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Public Service & Social Science,Arts & Humanities,5,Social Work
C5,B3,NONE,B3,D7,B2,NONE,C5,NONE,NONE,B2,NONE,NONE,C6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Education & Teaching,Education & Teaching,3,Public Administration
C4,C5,NONE,C5,B3,NONE,C5,C6,NONE,NONE,B3,NONE,C6,NONE,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Sciences & Mathematics,Arts & Humanities,2,Education and Biology
C5,B3,D7,NONE,NONE,B2,A1,A1,F9,NONE,NONE,C4,NONE,NONE,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Sciences & Mathematics,Sciences & Mathematics,3,Demography and Social Statistics
B3,B2,C4,C4,A1,NONE,C4,NONE,NONE,NONE,C5,A1,NONE,NONE,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Public Service & Social Science,Law & Legal Studies,4,Computer Science
C6,B3,D7,NONE,NONE,B2,A1,C5,NONE,C6,NONE,NONE,NONE,F9,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Health & Life Sciences,Engineering & Computing,4,Economics
C4,C5,C5,NONE,NONE,C4,B3,C4,NONE,NONE,B2,NONE,NONE,C6,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Health & Life Sciences,Public Service & Social Science,5,Geography
B2,C4,NONE,NONE,NONE,C4,C6,B3,C5,C6,C4,NONE,NONE,NONE,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Sciences & Mathematics,Public Service & Social Science,1,International Relations
C4,C4,D7,B2,C4,NONE,NONE,NONE,NONE,NONE,D7,C4,NONE,D7,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Public Service & Social Science,Education & Teaching,3,Education and Biology
A1,C6,NONE,NONE,NONE,C4,A1,B3,NONE,NONE,C6,B3,NONE,C4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Agriculture & Environmental Science,Education & Teaching,1,Accounting
B2,B2,NONE,C6,A1,C5,C5,A1,NONE,NONE,NONE,NONE,C4,NONE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Arts & Humanities,Law & Legal Studies,3,Statistics
C6,C6,C5,NONE,C5,A1,B2,B3,NONE,NONE,NONE,C4,NONE,NONE,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Education & Teaching,Sciences & Mathematics,3,Education and Economics
A1,C4,NONE,NONE,A1,C6,NONE,C4,B3,NONE,C5,NONE,NONE,C6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Health & Life Sciences,Health & Life Sciences,3,Public Administration
B2,A1,C4,B3,E8,B2,NONE,NONE,NONE,D7,B2,NONE,NONE,NONE,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Agriculture & Environmental Science,Public Service & Social Science,5,Industrial Mathematics
C5,B3,NONE,NONE,C4,C6,C4,C6,C4,NONE,B3,NONE,NONE,NONE,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Public Service & Social Science,Engineering & Computing,4,Public Administration
B2,B2,B2,B2,A1,B2,B2,NONE,C4,NONE,NONE,NONE,NONE,NONE,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Arts & Humanities,Sciences & Mathematics,3,Industrial Mathematics
C4,A1,NONE,C4,NONE,C4,NONE,B3,B3,NONE,C5,B2,NONE,NONE,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Law & Legal Studies,Health & Life Sciences,1,Accounting
B2,A1,NONE,B2,B3,C5,C5,A1,NONE,NONE,NONE,NONE,NONE,E8,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Agriculture & Environmental Science,Agriculture & Environmental Science,5,Education and Economics
B2,B3,B2,B3,NONE,NONE,NONE,NONE,NONE,C4,C6,C6,NONE,C4,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Education & Teaching,Engineering & Computing,2,Education and Mathematics
B3,A1,C5,C4,NONE,B3,NONE,B3,NONE,C6,NONE,C4,NONE,NONE,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Law & Legal Studies,Arts & Humanities,2,Industrial Mathematics
B2,C6,F9,B2,C4,C6,C4,NONE,NONE,NONE,NONE,NONE,NONE,C4,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Business & Management,Education & Teaching,5,Social Work
B2,C4,E8,NONE,NONE,C6,NONE,B3,B2,C4,NONE,NONE,F9,NONE,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Sciences & Mathematics,Arts & Humanities,3,Political Science
C6,B3,A1,C5,NONE,B2,NONE,NONE,B3,C5,NONE,NONE,B3,NONE,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Engineering & Computing,Business & Management,1,Statistics
C4,A1,B2,B3,C4,NONE,NONE,B3,NONE,NONE,B3,NONE,NONE,D7,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Arts & Humanities,Health & Life Sciences,3,Optometry
